64.654074,4.772653,0.573273,0.011358,15.800000
64.623217,4.798087,0.578697,0.011465,15.900000
64.592210,4.823641,0.584149,0.011574,16.000000
64.561053,4.849317,0.589630,0.011683,16.100000
64.529745,4.875114,0.595141,0.011793,16.200000
64.498286,4.901033,0.600681,0.011903,16.300000
64.466675,4.927074,0.606250,0.012014,16.400000
64.434912,4.953239,0.611849,0.012125,16.500000
64.402996,4.979526,0.617478,0.012237,16.600000
64.370926,5.005937,0.623136,0.012350,16.700000
64.338703,5.032472,0.628825,0.012463,16.800000
64.306324,5.059132,0.634544,0.012576,16.900000
64.273791,5.085916,0.640293,0.012691,17.000000
64.241102,5.112826,0.646072,0.012806,17.100000
64.208257,5.139861,0.651882,0.012921,17.200000
64.175254,5.167023,0.657723,0.013038,17.300000
64.142095,5.194311,0.663595,0.013154,17.400000
64.108778,5.221725,0.669497,0.013272,17.500000
64.075302,5.249267,0.675431,0.013390,17.600000
64.041667,5.276937,0.681396,0.013509,17.700000
64.007872,5.304735,0.687393,0.013628,17.800000
63.973918,5.332661,0.693421,0.013748,17.900000
63.939803,5.360717,0.699480,0.013868,18.000000
63.905527,5.388901,0.705572,0.013990,18.100000
63.871088,5.417216,0.711696,0.014111,18.200000
63.836488,5.445660,0.717852,0.014234,18.300000
63.801725,5.474235,0.724040,0.014357,18.400000
63.766798,5.502941,0.730261,0.014481,18.500000
63.731708,5.531778,0.736514,0.014605,18.600000
63.696453,5.560747,0.742800,0.014730,18.700000
63.661033,5.589848,0.749119,0.014856,18.800000
63.625447,5.619081,0.755471,0.014982,18.900000
63.589696,5.648447,0.761857,0.015109,19.000000
63.553777,5.677947,0.768275,0.015237,19.100000
63.517692,5.707580,0.774728,0.015366,19.200000
63.481439,5.737348,0.781214,0.015495,19.300000
63.445017,5.767250,0.787733,0.015624,19.400000
63.408427,5.797286,0.794287,0.015755,19.500000
63.371667,5.827458,0.800875,0.015886,19.600000
63.334738,5.857765,0.807497,0.016017,19.700000
63.297638,5.888209,0.814153,0.016150,19.800000
63.260367,5.918789,0.820845,0.016283,19.900000
63.222924,5.949505,0.827570,0.016417,20.000000
63.185310,5.980359,0.834331,0.016551,20.100000
63.147523,6.011350,0.841127,0.016687,20.200000
63.109562,6.042479,0.847958,0.016823,20.300000
63.071429,6.073747,0.854825,0.016959,20.400000
63.033121,6.105153,0.861727,0.017096,20.500000
62.994638,6.136698,0.868664,0.017235,20.600000
62.955980,6.168382,0.875638,0.017373,20.700000
62.917146,6.200206,0.882647,0.017513,20.800000
62.878136,6.232171,0.889693,0.017653,20.900000
62.838950,6.264275,0.896775,0.017794,21.000000
62.799586,6.296521,0.903894,0.017936,21.100000
62.760044,6.328908,0.911049,0.018078,21.200000
62.720324,6.361436,0.918241,0.018221,21.300000
62.680424,6.394106,0.925470,0.018365,21.400000
62.640346,6.426919,0.932736,0.018509,21.500000
62.600087,6.459874,0.940039,0.018655,21.600000
62.559649,6.492972,0.947380,0.018801,21.700000
62.519029,6.526213,0.954758,0.018948,21.800000
62.478227,6.559598,0.962174,0.019095,21.900000
62.437244,6.593127,0.969628,0.019243,22.000000
62.396079,6.626801,0.977120,0.019393,22.100000
62.354730,6.660619,0.984651,0.019542,22.200000
62.313198,6.694582,0.992220,0.019693,22.300000
62.271482,6.728691,0.999827,0.019844,22.400000
62.229581,6.762945,1.007474,0.019997,22.500000
62.187496,6.797346,1.015159,0.020149,22.600000
62.145225,6.831892,1.022883,0.020303,22.700000
62.102768,6.866586,1.030646,0.020458,22.800000
62.060124,6.901426,1.038449,0.020613,22.900000
62.017294,6.936414,1.046292,0.020769,23.000000
61.974276,6.971550,1.054174,0.020926,23.100000
61.931071,7.006833,1.062096,0.021083,23.200000
61.887677,7.042265,1.070059,0.021242,23.300000
61.844094,7.077845,1.078061,0.021401,23.400000
61.800321,7.113574,1.086104,0.021561,23.500000
61.756359,7.149453,1.094188,0.021722,23.600000
61.712207,7.185481,1.102312,0.021884,23.700000
61.667864,7.221659,1.110478,0.022046,23.800000
61.623329,7.257987,1.118684,0.022210,23.900000
61.578603,7.294465,1.126932,0.022374,24.000000
61.533685,7.331094,1.135221,0.022539,24.100000
61.488574,7.367874,1.143552,0.022704,24.200000
61.443270,7.404806,1.151924,0.022871,24.300000
61.397772,7.441889,1.160339,0.023038,24.400000
61.352081,7.479124,1.168796,0.023207,24.500000
61.306195,7.516511,1.177295,0.023376,24.600000
61.260114,7.554050,1.185836,0.023546,24.700000
61.213838,7.591742,1.194420,0.023717,24.800000
61.167366,7.629587,1.203047,0.023888,24.900000
61.120697,7.667585,1.211717,0.024061,25.000000
61.073833,7.705737,1.220430,0.024234,25.100000
61.026771,7.744042,1.229187,0.024409,25.200000
60.979511,7.782502,1.237987,0.024584,25.300000
60.932054,7.821115,1.246831,0.024760,25.400000
60.884398,7.859883,1.255718,0.024937,25.500000
60.836544,7.898806,1.264650,0.025114,25.600000
60.788490,7.937884,1.273626,0.025293,25.700000
60.740237,7.977117,1.282646,0.025473,25.800000
60.691784,8.016505,1.291711,0.025653,25.900000
60.643130,8.056049,1.300821,0.025834,26.000000
60.594276,8.095749,1.309975,0.026016,26.100000
60.545220,8.135605,1.319175,0.026200,26.200000
60.495963,8.175617,1.328420,0.026384,26.300000
60.446504,8.215785,1.337711,0.026568,26.400000
60.396842,8.256111,1.347047,0.026754,26.500000
60.346978,8.296593,1.356429,0.026941,26.600000
60.296911,8.337233,1.365857,0.027129,26.700000
60.246640,8.378029,1.375331,0.027317,26.800000
60.196165,8.418984,1.384851,0.027507,26.900000
60.145486,8.460096,1.394418,0.027697,27.000000
60.094602,8.501366,1.404032,0.027888,27.100000
60.043514,8.542794,1.413693,0.028081,27.200000
59.992220,8.584380,1.423400,0.028274,27.300000
59.940720,8.626125,1.433155,0.028468,27.400000
59.889015,8.668028,1.442958,0.028663,27.500000
59.837103,8.710090,1.452808,0.028859,27.600000
59.784984,8.752311,1.462706,0.029056,27.700000
59.732658,8.794690,1.472651,0.029254,27.800000
59.680125,8.837229,1.482645,0.029453,27.900000
59.627384,8.879928,1.492688,0.029653,28.000000
59.574436,8.922786,1.502778,0.029854,28.100000
59.521279,8.965803,1.512918,0.030056,28.200000
59.467913,9.008980,1.523106,0.030258,28.300000
59.414339,9.052317,1.533344,0.030462,28.400000
59.360555,9.095814,1.543631,0.030667,28.500000
59.306562,9.139472,1.553967,0.030873,28.600000
59.252359,9.183289,1.564353,0.031079,28.700000
59.197945,9.227266,1.574788,0.031287,28.800000
59.143322,9.271404,1.585274,0.031496,28.900000
59.088488,9.315703,1.595809,0.031705,29.000000
59.033443,9.360162,1.606395,0.031916,29.100000
58.978186,9.404782,1.617032,0.032128,29.200000
58.922719,9.449562,1.627719,0.032341,29.300000
58.867039,9.494503,1.638457,0.032554,29.400000
58.811148,9.539605,1.649246,0.032769,29.500000
58.755045,9.584869,1.660087,0.032985,29.600000
58.698729,9.630293,1.670979,0.033202,29.700000
58.642200,9.675878,1.681922,0.033420,29.800000
58.585458,9.721624,1.692918,0.033638,29.900000
58.528504,9.767531,1.703965,0.033858,30.000000
58.471336,9.813600,1.715064,0.034079,30.100000
58.413955,9.859829,1.726216,0.034301,30.200000
58.356359,9.906220,1.737421,0.034524,30.300000
58.298550,9.952772,1.748678,0.034748,30.400000
58.240527,9.999485,1.759988,0.034974,30.500000
58.182290,10.046360,1.771351,0.035200,30.600000
58.123838,10.093395,1.782767,0.035427,30.700000
58.065171,10.140592,1.794237,0.035655,30.800000
58.006289,10.187950,1.805760,0.035885,30.900000
57.947193,10.235470,1.817337,0.036115,31.000000
57.887881,10.283150,1.828969,0.036347,31.100000
57.828354,10.330992,1.840654,0.036579,31.200000
57.768612,10.378994,1.852394,0.036813,31.300000
57.708654,10.427158,1.864188,0.037048,31.400000
57.648480,10.475483,1.876037,0.037284,31.500000
57.588090,10.523968,1.887941,0.037521,31.600000
57.527485,10.572615,1.899900,0.037759,31.700000
57.466663,10.621422,1.911914,0.037998,31.800000
57.405626,10.670390,1.923984,0.038238,31.900000
57.344372,10.719519,1.936110,0.038480,32.000000
57.282901,10.768808,1.948291,0.038722,32.100000
57.221214,10.818257,1.960528,0.038966,32.200000
57.159311,10.867867,1.972822,0.039211,32.300000
57.097191,10.917637,1.985172,0.039456,32.400000
57.034854,10.967568,1.997578,0.039703,32.500000
56.972301,11.017658,2.010041,0.039952,32.600000
56.909531,11.067908,2.022561,0.040201,32.700000
56.846544,11.118318,2.035138,0.040451,32.800000
56.783340,11.168887,2.047773,0.040703,32.900000
56.719919,11.219616,2.060465,0.040955,33.000000
56.656282,11.270504,2.073214,0.041209,33.100000
56.592427,11.321551,2.086022,0.041464,33.200000
56.528356,11.372757,2.098887,0.041720,33.300000
56.464068,11.424122,2.111811,0.041978,33.400000
56.399562,11.475645,2.124793,0.042236,33.500000
56.334840,11.527327,2.137833,0.042496,33.600000
56.269901,11.579166,2.150932,0.042757,33.700000
56.204745,11.631164,2.164091,0.043019,33.800000
56.139373,11.683320,2.177308,0.043282,33.900000
56.073783,11.735632,2.190584,0.043546,34.000000
56.007977,11.788103,2.203920,0.043812,34.100000
55.941954,11.840730,2.217316,0.044078,34.200000
55.875715,11.893514,2.230771,0.044346,34.300000
55.809259,11.946454,2.244287,0.044615,34.400000
55.742587,11.999551,2.257862,0.044886,34.500000
55.675698,12.052804,2.271498,0.045157,34.600000
55.608593,12.106212,2.285194,0.045430,34.700000
55.541272,12.159776,2.298951,0.045704,34.800000
55.473736,12.213495,2.312769,0.045979,34.900000
55.405983,12.267369,2.326648,0.046255,35.000000
55.338014,12.321397,2.340588,0.046533,35.100000
55.269830,12.375580,2.354590,0.046812,35.200000
55.201430,12.429916,2.368653,0.047092,35.300000
55.132815,12.484407,2.382778,0.047373,35.400000
55.063985,12.539050,2.396965,0.047656,35.500000
54.994940,12.593846,2.411214,0.047939,35.600000
54.925681,12.648794,2.425525,0.048224,35.700000
54.856206,12.703895,2.439899,0.048510,35.800000
54.786517,12.759148,2.454335,0.048798,35.900000
54.716615,12.814552,2.468834,0.049087,36.000000
54.646498,12.870106,2.483396,0.049377,36.100000
54.576167,12.925812,2.498021,0.049668,36.200000
54.505623,12.981668,2.512709,0.049960,36.300000
54.434866,13.037673,2.527461,0.050254,36.400000
54.363895,13.093828,2.542277,0.050549,36.500000
54.292712,13.150132,2.557156,0.050846,36.600000
54.221316,13.206584,2.572100,0.051143,36.700000
54.149709,13.263184,2.587107,0.051442,36.800000
54.077889,13.319932,2.602179,0.051742,36.900000
54.005857,13.376827,2.617315,0.052044,37.000000
53.933615,13.433869,2.632516,0.052346,37.100000
53.861161,13.491057,2.647782,0.052650,37.200000
53.788497,13.548391,2.663113,0.052956,37.300000
53.715622,13.605870,2.678508,0.053262,37.400000
53.642537,13.663493,2.693970,0.053570,37.500000
53.569243,13.721261,2.709496,0.053879,37.600000
53.495739,13.779172,2.725089,0.054190,37.700000
53.422026,13.837227,2.740747,0.054502,37.800000
53.348105,13.895424,2.756471,0.054815,37.900000
53.273975,13.953763,2.772261,0.055129,38.000000
53.199638,14.012244,2.788118,0.055445,38.100000
53.125094,14.070866,2.804041,0.055762,38.200000
53.050342,14.129628,2.820030,0.056081,38.300000
52.975384,14.188529,2.836087,0.056401,38.400000
52.900219,14.247570,2.852210,0.056722,38.500000
52.824850,14.306750,2.868401,0.057044,38.600000
52.749274,14.366067,2.884658,0.057368,38.700000
52.673494,14.425522,2.900983,0.057693,38.800000
52.597510,14.485114,2.917376,0.058020,38.900000
52.521322,14.544842,2.933836,0.058348,39.000000
52.444931,14.604705,2.950365,0.058677,39.100000
52.368336,14.664703,2.966961,0.059007,39.200000
52.291540,14.724835,2.983625,0.059339,39.300000
52.214541,14.785101,3.000358,0.059673,39.400000
52.137342,14.845499,3.017159,0.060007,39.500000
52.059941,14.906030,3.034029,0.060343,39.600000
51.982340,14.966692,3.050968,0.060681,39.700000
51.904540,15.027485,3.067975,0.061019,39.800000
51.826541,15.088407,3.085052,0.061360,39.900000
51.748343,15.149459,3.102198,0.061701,40.000000
51.669947,15.210640,3.119413,0.062044,40.100000
51.591353,15.271949,3.136698,0.062388,40.200000
51.512563,15.333384,3.154053,0.062734,40.300000
51.433577,15.394946,3.171477,0.063081,40.400000
51.354395,15.456634,3.188971,0.063430,40.500000
51.275019,15.518446,3.206536,0.063779,40.600000
51.195448,15.580382,3.224170,0.064131,40.700000
51.115683,15.642441,3.241875,0.064483,40.800000
51.035726,15.704623,3.259651,0.064838,40.900000
50.955576,15.766927,3.277497,0.065193,41.000000
50.875235,15.829351,3.295414,0.065550,41.100000
50.794703,15.891896,3.313402,0.065908,41.200000
50.713980,15.954559,3.331461,0.066268,41.300000
50.633068,16.017341,3.349591,0.066629,41.400000
50.551968,16.080240,3.367792,0.066992,41.500000
50.470679,16.143256,3.386065,0.067356,41.600000
50.389203,16.206387,3.404410,0.067721,41.700000
50.307540,16.269634,3.422826,0.068088,41.800000
50.225692,16.332994,3.441314,0.068457,41.900000
50.143658,16.396467,3.459875,0.068826,42.000000
50.061440,16.460053,3.478507,0.069197,42.100000
49.979039,16.523750,3.497212,0.069570,42.200000
49.896455,16.587557,3.515989,0.069944,42.300000
49.813689,16.651473,3.534838,0.070320,42.400000
49.730742,16.715498,3.553760,0.070697,42.500000
49.647614,16.779631,3.572755,0.071075,42.600000
49.564307,16.843870,3.591823,0.071455,42.700000
49.480822,16.908215,3.610964,0.071836,42.800000
49.397159,16.972664,3.630178,0.072219,42.900000
49.313318,17.037217,3.649465,0.072604,43.000000
49.229302,17.101873,3.668825,0.072989,43.100000
49.145111,17.166630,3.688259,0.073377,43.200000
49.060745,17.231488,3.707767,0.073765,43.300000
48.976206,17.296446,3.727348,0.074155,43.400000
48.891495,17.361502,3.747003,0.074547,43.500000
48.806612,17.426656,3.766732,0.074940,43.600000
48.721558,17.491907,3.786535,0.075335,43.700000
48.636335,17.557253,3.806412,0.075731,43.800000
48.550943,17.622693,3.826364,0.076128,43.900000
48.465383,17.688228,3.846389,0.076527,44.000000
48.379657,17.753854,3.866490,0.076928,44.100000
48.293764,17.819572,3.886664,0.077330,44.200000
48.207707,17.885380,3.906914,0.077733,44.300000
48.121485,17.951277,3.927238,0.078138,44.400000
48.035101,18.017262,3.947637,0.078545,44.500000
47.948555,18.083334,3.968112,0.078953,44.600000
47.861848,18.149491,3.988661,0.079362,44.700000
47.774981,18.215734,4.009285,0.079773,44.800000
47.687956,18.282060,4.029985,0.080186,44.900000
47.600772,18.348468,4.050760,0.080600,45.000000
47.513432,18.414958,4.071610,0.081015,45.100000
47.425936,18.481527,4.092537,0.081432,45.200000
47.338286,18.548176,4.113538,0.081851,45.300000
47.250482,18.614902,4.134616,0.082271,45.400000
47.162526,18.681705,4.155769,0.082692,45.500000
47.074418,18.748584,4.176998,0.083115,45.600000
46.986160,18.815536,4.198304,0.083540,45.700000
46.897753,18.882562,4.219685,0.083966,45.800000
46.809198,18.949660,4.241142,0.084394,45.900000
46.720496,19.016828,4.262676,0.084823,46.000000
46.631649,19.084065,4.284286,0.085254,46.100000
46.542657,19.151371,4.305972,0.085686,46.200000
46.453521,19.218744,4.327735,0.086119,46.300000
46.364243,19.286182,4.349575,0.086555,46.400000
46.274824,19.353685,4.371491,0.086991,46.500000
46.185265,19.421251,4.393484,0.087430,46.600000
46.095568,19.488879,4.415553,0.087870,46.700000
46.005733,19.556567,4.437700,0.088311,46.800000
45.915761,19.624315,4.459923,0.088754,46.900000
45.825655,19.692122,4.482224,0.089198,47.000000
45.735414,19.759985,4.504601,0.089644,47.100000
45.645041,19.827903,4.527056,0.090092,47.200000
45.554537,19.895876,4.549587,0.090541,47.300000
45.463902,19.963902,4.572196,0.090992,47.400000
45.373138,20.031979,4.594882,0.091444,47.500000
45.282247,20.100107,4.617646,0.091898,47.600000
45.191229,20.168284,4.640487,0.092353,47.700000
45.100086,20.236508,4.663406,0.092810,47.800000
45.008819,20.304779,4.686402,0.093268,47.900000
44.917430,20.373095,4.709475,0.093728,48.000000
44.825919,20.441454,4.732626,0.094190,48.100000
44.734289,20.509856,4.755855,0.094653,48.200000
44.642539,20.578299,4.779162,0.095117,48.300000
44.550672,20.646781,4.802546,0.095583,48.400000
44.458690,20.715302,4.826009,0.096051,48.500000
44.366592,20.783859,4.849549,0.096520,48.600000
44.274381,20.852452,4.873167,0.096991,48.700000
44.182058,20.921079,4.896863,0.097463,48.800000
44.089625,20.989739,4.920637,0.097937,48.900000
43.997082,21.058430,4.944489,0.098413,49.000000
43.904431,21.127151,4.968419,0.098890,49.100000
43.811673,21.195900,4.992427,0.099368,49.200000
43.718810,21.264676,5.016513,0.099849,49.300000
43.625844,21.333479,5.040678,0.100330,49.400000
43.532775,21.402305,5.064920,0.100814,49.500000
43.439604,21.471155,5.089241,0.101298,49.600000
43.346335,21.540025,5.113640,0.101785,49.700000
43.252967,21.608916,5.138117,0.102273,49.800000
43.159502,21.677826,5.162673,0.102762,49.900000
43.065941,21.746752,5.187307,0.103253,50.000000
42.972287,21.815694,5.212019,0.103746,50.100000
42.878540,21.884651,5.236810,0.104240,50.200000
42.784701,21.953620,5.261678,0.104736,50.300000
42.690774,22.022601,5.286626,0.105234,50.400000
42.596757,22.091591,5.311651,0.105733,50.500000
42.502654,22.160590,5.336756,0.106233,50.600000
42.408466,22.229596,5.361938,0.106735,50.700000
42.314194,22.298607,5.387199,0.107239,50.800000
42.219839,22.367623,5.412538,0.107744,50.900000
42.125403,22.436641,5.437956,0.108251,51.000000
42.030888,22.505660,5.463452,0.108759,51.100000
41.936295,22.574679,5.489027,0.109269,51.200000
41.841625,22.643695,5.514680,0.109781,51.300000
41.746880,22.712709,5.540411,0.110294,51.400000
41.652061,22.781717,5.566221,0.110808,51.500000
41.557171,22.850720,5.592110,0.111324,51.600000
41.462210,22.919714,5.618076,0.111842,51.700000
41.367180,22.988699,5.644121,0.112362,51.800000
41.272082,23.057673,5.670245,0.112882,51.900000
41.176918,23.126635,5.696447,0.113405,52.000000
41.081690,23.195583,5.722727,0.113929,52.100000
40.986398,23.264516,5.749086,0.114455,52.200000
40.891045,23.333432,5.775523,0.114982,52.300000
40.795633,23.402330,5.802038,0.115510,52.400000
40.700161,23.471207,5.828631,0.116041,52.500000
40.604633,23.540064,5.855303,0.116573,52.600000
40.509049,23.608897,5.882053,0.117106,52.700000
40.413412,23.677706,5.908882,0.117641,52.800000
40.317722,23.746489,5.935788,0.118178,52.900000
40.221982,23.815245,5.962773,0.118716,53.000000
